carrier,service,origin_cep,dest_city,dest_uf,box_cm,weight_kg,dim_weight_kg,price_brl,days,source_url,measured_at,is_estimate,notes
Correios,SEDEX,03005-000,Salvador,BA,40x30x30,3,6.0,102.24,3,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:07.632307Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package,03005-000,Salvador,BA,40x30x30,3,6.0,60.54,5,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:07.632307Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Com,03005-000,Salvador,BA,40x30x30,3,6.0,82.76,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:07.632307Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
LATAM Cargo,éFácil,03005-000,Salvador,BA,40x30x30,3,6.0,51.67,2,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:07.632307Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-3 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package Centralizado,03005-000,Salvador,BA,40x30x30,3,6.0,69.53,5,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:07.632307Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Express,03005-000,Salvador,BA,40x30x30,3,6.0,144.28,9,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:07.632307Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 8-10 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Coleta,03005-000,Salvador,BA,40x30x30,3,6.0,75.44,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:07.632307Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-7 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
JeT,Standard,03005-000,Salvador,BA,40x30x30,3,6.0,60.98,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:07.632307Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Loggi Ponto,03005-000,Salvador,BA,40x30x30,3,6.0,147.76,11,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:07.632307Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 10-12 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Total Express,Standard,03005-000,Salvador,BA,40x30x30,3,6.0,79.52,6,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:07.632307Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,PAC,03005-000,Belo Horizonte,MG,60x40x40,3,16.0,102.61,7,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:09.526969Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-8 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,SEDEX,03005-000,Belo Horizonte,MG,60x40x40,3,16.0,184.76,3,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:09.526969Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package,03005-000,Belo Horizonte,MG,60x40x40,3,16.0,121.76,5,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:09.526969Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Com,03005-000,Belo Horizonte,MG,60x40x40,3,16.0,85.28,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:09.526969Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
LATAM Cargo,éFácil,03005-000,Belo Horizonte,MG,60x40x40,3,16.0,75.81,3,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:09.526969Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 2-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Buslog,Rodoviário,03005-000,Belo Horizonte,MG,60x40x40,3,16.0,65.10,2,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:09.526969Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-3 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package Centralizado,03005-000,Belo Horizonte,MG,60x40x40,3,16.0,113.71,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:09.526969Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Express,03005-000,Belo Horizonte,MG,60x40x40,3,16.0,101.29,3,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:09.526969Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 2-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Coleta,03005-000,Belo Horizonte,MG,60x40x40,3,16.0,113.12,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:09.526969Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
JeT,Standard,03005-000,Belo Horizonte,MG,60x40x40,3,16.0,110.43,2,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:09.526969Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-3 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Loggi Ponto,03005-000,Belo Horizonte,MG,60x40x40,3,16.0,73.85,5,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:09.526969Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Total Express,Standard,03005-000,Belo Horizonte,MG,60x40x40,3,16.0,101.26,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:09.526969Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,PAC,03005-000,Belo Horizonte,MG,40x30x30,3,6.0,46.99,7,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:11.258646Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 5-8 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Correios,SEDEX,03005-000,Belo Horizonte,MG,40x30x30,3,6.0,76.61,3,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:11.258646Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package,03005-000,Belo Horizonte,MG,40x30x30,3,6.0,52.30,5,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:11.258646Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 4-6 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Com,03005-000,Belo Horizonte,MG,40x30x30,3,6.0,44.79,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:11.258646Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
LATAM Cargo,éFácil,03005-000,Belo Horizonte,MG,40x30x30,3,6.0,33.87,3,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:11.258646Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 2-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Buslog,Rodoviário,03005-000,Belo Horizonte,MG,40x30x30,3,6.0,37.16,2,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:11.258646Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 1-3 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Jadlog,.Package Centralizado,03005-000,Belo Horizonte,MG,40x30x30,3,6.0,59.46,4,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:11.258646Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 3-5 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
Loggi,Express,03005-000,Belo Horizonte,MG,40x30x30,3,6.0,47.23,3,"https://www.melhorenvio.com.br/api/v2/calculator (public GET, no login; same engine as the calculator on https://melhorenvio.com.br/)",2026-09-19T18:42:11.258646Z,FALSE,"MEASUREMENT public calculator (pre-registration, CPF or CNPJ, no contract, no minimum); delivery_range 2-4 days; insurance_value R$359 declared (R$180 for split boxes); site disclaimer: 'valores sao estimativas e podem variar devido a taxas, cubagem, quantidade de envios'"
